fixture,opponent_team,total_points,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
17,3,6,4,0,2,63,0,0,1,0,0,0,0,0,0,0,0,26,11.2,2.1,22,3.5,60,11845,1078298,71986,60141
28,15,1,3,3,3,69,0,0,0,3,0,0,0,0,0,0,0,11,19.8,22.3,25,6.7,60,-19254,1110529,73969,93223
37,7,1,4,2,4,90,0,0,0,2,0,0,0,0,0,0,0,14,13,9,2,2.4,60,-51438,1101754,50844,102282
49,16,6,6,0,5,90,0,0,1,0,0,0,0,0,0,0,0,27,10.8,4.3,2,1.7,60,-55158,1074442,55379,110537
51,2,2,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,13,24,1.8,2,2.8,60,-30814,1067985,60250,91064
1,7,12,0,2,1,82,0,1,1,0,0,0,0,0,0,0,3,38,40,23.3,21,8.4,50,0,1170032,0,0
11,10,1,4,2,2,76,0,0,0,2,0,0,0,0,0,0,0,15,7.4,7.9,12,2.7,51,603981,2282170,642617,38636
21,3,6,0,3,3,90,0,0,1,0,0,0,0,0,0,0,0,27,13.6,12.5,0,2.6,52,248945,2667853,434468,185523
31,9,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,220900,3012987,361150,140250
41,2,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-915422,2072134,27693,943115
56,14,1,3,1,6,73,0,0,0,2,0,0,0,0,0,0,0,12,2.2,3.2,2,0.7,51,-522740,1575523,15109,537849
10,19,3,0,2,1,87,0,0,1,0,0,0,0,0,0,0,0,19,10.8,30.4,10,5.1,80,0,482845,0,0
17,3,9,4,0,2,45,1,1,0,0,0,0,0,0,0,0,0,30,60.2,40.4,36,13.7,80,17042,597136,74775,57733
28,15,2,3,3,3,90,0,0,0,3,0,0,0,0,0,0,0,17,12.4,36.5,31,8,80,114627,766938,189602,74975
37,7,4,4,2,4,90,0,1,0,2,0,0,0,1,0,0,0,18,25.8,55.3,16,9.7,80,-55430,731637,55942,111372
49,16,4,6,0,5,54,0,1,0,0,0,0,0,0,0,0,0,15,1.8,14.5,6,2.2,80,-30726,723916,56520,87246
51,2,2,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,9,10.8,13.4,27,5.1,80,10157,758836,93356,83199
10,19,3,0,2,1,88,0,0,1,0,0,0,0,0,0,0,0,18,16,5.8,1,2.3,60,0,220268,0,0
17,3,3,4,0,2,90,0,0,1,0,0,0,0,0,0,0,0,9,9.4,13.3,7,3,60,-10733,253733,23986,34719
28,15,5,3,3,3,90,0,1,0,3,0,0,0,0,0,0,0,29,39.2,16.8,40,9.6,60,-22168,248071,25803,47971
37,7,5,4,2,4,90,0,1,0,2,0,0,0,0,0,0,0,20,27.8,19.8,6,5.4,59,-24511,235163,11846,36357
49,16,1,6,0,5,54,0,0,0,0,0,0,0,0,0,0,0,7,5.2,25.8,4,3.5,59,-3716,242315,20273,23989
51,2,2,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,11,5.8,6.3,21,3.3,59,-15884,232917,19708,35592
10,19,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0.3,2,0.2,45,0,13764,0,0
17,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-554,15494,1910,2464
28,15,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-3338,12151,359,3697
37,7,1,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,1.4,1.3,0,0.3,45,-1196,11564,498,1694
49,16,1,6,0,5,35,0,0,0,0,0,0,0,0,0,0,0,6,5.6,7.1,6,1.9,45,-779,11191,641,1420
51,2,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-144,11532,1459,1603
10,19,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,1259,0,0
17,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-361,882,0,361
28,15,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-171,729,0,171
37,7,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-93,641,0,93
49,16,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-47,596,0,47
51,2,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-56,539,0,56
10,19,13,0,2,1,77,2,0,1,0,0,0,0,0,0,0,3,48,62.6,4.8,73,14,115,0,3398599,0,0
17,3,5,4,0,2,73,0,1,1,0,0,0,0,0,0,0,0,16,18.2,13.3,23,5.5,116,1113937,5226268,1143813,29876
28,15,6,3,3,3,90,1,0,0,3,0,0,0,0,0,0,0,28,43,11.9,70,12.5,117,227317,5676608,368864,141547
37,7,17,4,2,4,83,3,0,0,2,0,0,0,0,0,0,3,73,87.2,1.3,105,19.4,117,99625,5967805,231905,132280
49,16,17,6,0,5,68,3,0,1,0,0,0,0,0,0,0,3,81,97.2,0.8,91,18.9,118,624916,6793855,675165,50249
51,2,9,1,1,6,90,1,0,0,1,0,0,0,0,0,0,3,32,41.6,14.8,79,13.5,119,782279,7781487,802502,20223
10,19,1,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0.9,65,0,227813,0,0
17,3,1,4,0,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,64,-50353,208642,15676,66029
28,15,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,-54243,162796,8377,62620
37,7,1,4,2,4,29,0,0,0,0,0,0,0,0,0,0,0,4,1.6,3.7,4,0.9,62,-33529,136116,6115,39644
49,16,12,6,0,5,90,2,0,1,0,0,0,0,0,0,0,2,56,79,28.5,70,17.8,62,-6054,137602,20210,26264
51,2,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,39189,188372,66060,26871
10,19,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,9893,0,0
17,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1127,11401,472,1599
28,15,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1476,11054,304,1780
37,7,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,26662,49669,39919,13257
49,16,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-4974,41391,6223,11197
51,2,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-8074,33125,226,8300
8,18,2,4,1,1,90,0,0,0,4,0,0,0,0,0,0,0,17,12,4.3,8,2.4,45,0,18407,0,0
19,11,2,2,2,2,90,0,0,0,2,0,0,0,0,0,0,0,10,9.6,11.2,0,2.1,45,9072,35569,13006,3934
26,10,1,1,2,3,90,0,0,0,1,0,0,0,1,0,0,0,13,18,2.1,7,2.7,45,22168,63296,35983,13815
39,14,2,0,1,4,90,0,0,0,1,0,0,0,0,0,0,0,19,13.8,13.2,1,2.8,45,-3269,60031,8282,11551
50,6,6,2,1,5,59,1,0,0,1,0,0,0,0,0,0,0,23,40.4,0.8,7,4.8,45,216,61873,8744,8528
60,20,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-3635,58894,11915,15550
10,19,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,47180,0,0
17,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-2789,53719,4914,7703
28,15,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-4824,52674,5133,9957
37,7,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-4734,50004,2137,6871
49,16,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9445,66133,18689,9244
51,2,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-15,68085,11891,11906
10,19,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,55406,0,0
17,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-5132,58999,5023,10155
28,15,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-6270,56359,4977,11247
37,7,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-8313,49665,3802,12115
49,16,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-8176,41426,0,8176
51,2,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-7812,33667,0,7812
10,19,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40863,0,0
17,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-2668,43431,1851,4519
28,15,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-4267,40616,1220,5487
37,7,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-2866,39043,851,3717
49,16,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7275,53084,12567,5292
51,2,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1550,57669,10042,8492
10,19,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.5,0,0.1,50,0,45423,0,0
17,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-8322,43471,3038,11360
28,15,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-16496,27255,611,17107
37,7,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-4011,24868,1167,5178
49,16,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-3880,21130,114,3994
51,2,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-2949,18311,126,3075
9,5,1,1,2,1,37,0,0,0,0,0,0,0,0,0,0,0,3,4.6,11.5,20,3.6,105,0,352984,0,0
13,4,2,4,0,2,90,0,0,0,4,0,0,0,0,0,0,0,2,7.8,35.6,26,6.9,105,-43311,414347,32101,75412
27,12,1,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.2,104,-96904,345362,16665,113569
39,17,1,0,1,4,22,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.7,8,0.8,104,-36719,339885,23950,60669
46,10,1,0,1,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,12,2,103,-61838,287761,4182,66020
56,1,1,3,1,6,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4,24,2.3,103,-30104,269760,8687,38791
9,5,1,1,2,1,90,0,0,0,2,0,0,0,0,0,2,0,11,20.8,0,0,2.1,50,0,602310,0,0
13,4,1,4,0,2,90,0,0,0,4,0,0,0,0,0,3,0,10,16.8,0,0,1.7,50,-62379,638997,22001,84380
27,12,3,2,1,3,90,0,0,0,1,0,0,0,0,0,5,0,18,33.6,0,0,3.4,49,-166744,487285,5720,172464
39,17,8,0,1,4,90,0,0,1,0,0,0,0,0,0,4,1,29,34.8,0,0,3.5,49,-14894,509413,28718,43612
46,10,6,0,1,5,90,0,0,1,0,0,0,0,0,0,2,0,23,11.2,0,0,1.1,49,6845,544889,30828,23983
56,1,2,3,1,6,90,0,0,0,1,0,0,0,0,0,2,0,13,18,10,0,2.8,49,14332,588903,46137,31805
9,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,27156,0,0
13,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1433,33686,2402,3835
27,12,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-3246,33099,1804,5050
39,17,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-2338,32753,1385,3723
46,10,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,17410,61254,23292,5882
56,1,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,8240,73200,16472,8232
9,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,160718,0,0
13,4,1,4,0,2,45,0,0,0,0,0,0,0,0,0,0,0,6,7.2,1.2,0,0.8,49,-33015,155405,5464,38479
27,12,1,2,1,3,90,0,0,0,1,0,0,0,1,0,0,0,8,25.6,10.3,2,3.8,49,-27732,138217,5761,33493
39,17,6,0,1,4,90,0,0,1,0,0,0,0,0,0,0,0,25,11,0.8,4,1.6,48,24887,190503,39970,15083
46,10,7,0,1,5,90,0,0,1,0,0,0,0,0,0,0,1,26,13.8,0.7,0,1.5,48,33243,248158,48075,14832
56,1,2,3,1,6,90,0,0,0,1,0,0,0,0,0,0,0,6,19.8,0.3,0,2,48,32740,305521,54918,22178
9,5,0,1,2,1,90,0,0,0,2,0,0,0,1,0,0,0,14,18,2.3,34,5.4,50,0,78464,0,0
13,4,-1,4,0,2,90,0,0,0,4,0,0,0,1,0,0,0,13,24.2,13.2,0,3.7,50,-12165,82099,5120,17285
27,12,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-23056,61844,2107,25163
39,17,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,-10759,54300,1867,12626
46,10,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,-7673,48016,600,8273
56,1,0,3,1,6,10,0,0,0,0,0,0,0,1,0,0,0,0,2.2,0,0,0.2,47,-4627,44719,934,5561
9,5,1,1,2,1,52,0,0,0,2,0,0,0,0,0,0,0,6,1,3.1,1,0.5,55,0,83919,0,0
13,4,1,4,0,2,45,0,0,0,4,0,0,0,0,0,0,0,10,3.8,4.2,4,1.2,55,-15682,82724,5771,21453
27,12,1,2,1,3,19,0,0,0,1,0,0,0,0,0,0,0,7,6.8,0.1,0,0.7,54,-20961,65145,2951,23912
39,17,0,0,1,4,1,0,0,0,0,0,0,0,1,0,0,0,-2,0,0,0,0,53,-10603,57783,2659,13262
46,10,1,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0.1,53,-7632,51985,1831,9463
56,1,1,3,1,6,23,0,0,0,0,0,0,0,0,0,0,0,7,4.6,14.9,2,2.2,52,-4234,49461,2504,6738
9,5,0,1,2,1,89,0,0,0,2,0,0,0,1,0,0,0,13,17.4,32.3,19,6.9,50,0,84371,0,0
13,4,-1,4,0,2,45,0,0,0,4,0,0,0,0,0,0,0,7,6.6,14.2,0,2.1,50,-10978,90091,5529,16507
27,12,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-24730,68446,2162,26892
39,17,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,-11746,60003,1558,13304
46,10,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,-9027,52562,699,9726
56,1,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,-7517,46121,1009,8526
9,5,2,1,2,1,89,0,0,0,2,0,0,0,0,0,0,0,14,10.8,35,8,5.4,100,0,266667,0,0
13,4,1,4,0,2,90,0,0,0,4,0,0,0,1,0,0,0,8,9,24.7,22,5.6,100,-41706,255540,7150,48856
27,12,1,2,1,3,90,0,0,0,1,0,0,0,1,0,0,0,6,21.6,29.3,21,7.2,98,-84609,178059,2432,87041
39,17,8,0,1,4,90,1,0,1,0,0,0,0,0,0,0,0,24,43.2,3.9,92,13.9,98,-8269,184715,14981,23250
46,10,3,0,1,5,90,0,0,1,0,0,0,0,0,0,0,0,12,21.4,38.4,4,6.4,98,15409,214189,29236,13827
56,1,7,3,1,6,90,0,1,0,1,0,0,0,0,0,0,2,21,32.6,31.3,21,8.5,98,-3279,220295,19266,22545
9,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,8614,0,0
13,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-3848,4632,0,3848
27,12,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-1223,3560,0,1223
39,17,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-517,3077,0,517
46,10,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-242,2853,0,242
56,1,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-219,2638,0,219
9,5,2,1,2,1,90,0,0,0,2,0,0,0,0,0,0,0,-1,1.8,13,35,5,65,0,964460,0,0
13,4,1,4,0,2,90,0,0,0,4,0,0,0,1,0,0,0,8,19.4,27.6,30,7.7,65,-127126,892599,42301,169427
27,12,10,2,1,3,85,1,0,0,1,0,0,0,0,0,0,3,28,36,0.8,76,11.3,63,-457103,442943,15447,472550
39,17,3,0,1,4,90,0,0,1,0,0,0,0,0,0,0,0,4,4.4,3.8,18,2.6,63,95534,580997,172188,76654
46,10,6,0,1,5,86,0,1,1,0,0,0,0,0,0,0,0,16,19,30.7,26,7.6,63,8964,603348,94697,85733
56,1,18,3,1,6,79,2,1,0,1,0,0,0,0,0,0,3,57,85,21.6,26,13.3,64,164424,791377,237780,73356
9,5,1,1,2,1,12,0,0,0,0,0,0,0,0,0,0,0,3,0.4,1.8,0,0.2,55,0,46618,0,0
13,4,1,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0,0,55,-7667,48188,2817,10484
27,12,1,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0.3,0,0,54,-12912,36990,1306,14218
39,17,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,-7140,31464,882,8022
46,10,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,-4702,27556,587,5289
56,1,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-2818,25606,976,3794
9,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,20023,0,0
13,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-4786,17907,578,5364
27,12,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-6023,11989,117,6140
39,17,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-2606,9659,53,2659
46,10,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-1198,8549,17,1215
56,1,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-341,8447,325,666
9,5,1,1,2,1,77,0,0,0,2,0,0,0,1,0,0,0,1,0,2.1,26,2.7,50,0,22964,0,0
13,4,0,4,0,2,45,0,0,0,0,0,0,0,1,0,0,0,8,11.2,3.3,0,1.5,50,-2683,25216,2387,5070
27,12,2,2,1,3,90,0,0,0,1,0,0,0,0,0,0,0,14,13,0.5,0,1.4,49,-5578,21148,1932,7510
39,17,2,0,1,4,90,0,0,1,0,0,0,0,1,0,0,0,6,14.8,2.2,28,4.5,49,-1771,20876,2156,3927
46,10,3,0,1,5,90,0,0,1,0,0,0,0,0,0,0,0,13,13,12,0,2.5,49,-611,21389,2089,2700
56,1,1,3,1,6,90,0,0,0,1,0,0,0,1,0,0,0,7,16.4,2.2,4,2.3,49,32,22654,2785,2753
9,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,140241,0,0
13,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-4935,153773,10900,15835
27,12,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-14447,143539,7061,21508
39,17,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-25038,120197,2507,27545
46,10,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-24940,95570,0,24940
56,1,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-16189,79720,0,16189
9,5,2,1,2,1,89,0,0,0,2,0,0,0,0,0,0,0,13,7,24,12,4.3,75,0,817327,0,0
13,4,1,4,0,2,59,0,0,0,4,0,0,0,0,0,0,0,8,6.2,25.1,10,4.1,75,-117541,766070,22519,140060
27,12,10,2,1,3,70,1,0,1,0,0,0,0,0,0,0,2,27,39,14.9,23,7.7,73,-340703,434332,7323,348026
39,17,3,0,1,4,67,0,0,1,0,0,0,0,0,0,0,0,8,6.4,3.7,6,1.6,73,42704,523518,93570,50866
46,10,10,0,1,5,67,1,0,1,0,0,0,0,0,0,0,2,27,35.2,3.3,41,8,73,-23704,515925,44147,67851
56,1,2,3,1,6,66,0,0,0,1,0,0,0,0,0,0,0,3,2.6,2.5,17,2.2,73,124995,682077,168783,43788
9,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,32219,0,0
13,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-5492,33441,1464,6956
27,12,1,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0.3,44,-6303,28886,1497,7800
39,17,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-3156,27173,1035,4191
46,10,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-2284,25870,1202,3486
56,1,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-2601,24011,1507,4108
9,5,1,1,2,1,90,0,0,0,2,0,0,0,0,0,0,0,10,17.8,27.6,56,10.1,45,0,370352,0,0
13,4,0,4,0,2,90,0,0,0,4,0,0,0,0,0,0,0,12,16.2,31.6,23,7.1,45,-20653,372455,20532,41185
27,12,1,2,1,3,85,0,0,0,1,0,0,0,1,0,0,0,12,20.4,20.7,10,5.1,44,-119847,254053,6410,126257
39,17,11,0,1,4,90,0,1,1,0,0,0,0,1,0,0,3,35,46.8,29.8,4,8.1,44,-18642,243300,17306,35948
46,10,8,0,1,5,90,0,0,1,0,0,0,0,1,0,0,3,29,15.2,12.1,4,3.1,44,120196,385006,141835,21639
56,1,2,3,1,6,90,0,0,0,1,0,0,0,0,0,0,0,12,14.4,15.4,4,3.4,44,153344,554731,186715,33371
9,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,215734,0,0
13,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-12929,212404,4650,17579
27,12,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-23847,191895,4100,27947
39,17,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-16362,178815,3120,19482
46,10,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29199,227307,50238,21039
56,1,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1358,232122,23594,22236
9,5,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.1,0,0,50,0,77705,0,0
13,4,1,4,0,2,30,0,0,0,0,0,0,0,0,0,0,0,4,4.4,10.8,6,2.1,50,-10409,75015,4707,15116
27,12,4,2,1,3,45,0,1,0,0,0,0,0,0,0,0,0,10,16.6,11.1,6,3.4,49,-15361,62160,3737,19098
39,17,3,0,1,4,79,0,0,1,0,0,0,0,0,0,0,0,6,11.8,32.6,41,8.5,49,5772,72794,16476,10704
46,10,1,0,1,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2,6,0.9,49,11666,88954,22512,10846
56,1,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-396,91082,14374,14770
9,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,186351,0,0
13,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,-90969,96690,2232,93201
27,12,4,2,1,3,45,0,1,0,1,0,0,0,0,0,0,0,19,24.4,24,6,5.4,69,-30600,70663,1898,32498
39,17,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,15982,95907,39566,23584
46,10,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,-20252,75486,1583,21835
56,1,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,-17639,58896,676,18315
4,12,2,2,2,1,88,0,0,0,2,0,0,0,0,0,0,0,5,0.6,19.8,12,3.2,45,0,2013818,0,0
20,20,3,0,0,2,85,0,0,1,0,0,0,0,0,0,0,0,6,4.8,25.4,2,3.2,45,110393,2252268,161518,51125
24,4,8,3,2,3,90,0,1,0,2,0,0,0,0,0,0,3,26,35.2,61.7,34,13.1,45,-137623,2117882,122958,260581
31,1,2,2,1,4,78,0,0,0,1,0,0,0,0,0,0,0,3,4,42.5,1,4.8,45,77051,2238724,192531,115480
44,5,6,2,1,5,77,0,1,0,1,0,0,0,0,0,0,1,20,6.8,19.6,5,3.1,45,34143,2288617,150570,116427
59,18,2,2,1,6,60,0,0,0,1,0,0,0,0,0,0,0,4,1.6,2.7,1,0.5,46,252368,2578118,318082,65714
9,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,5452,0,0
13,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-924,4645,144,1068
27,12,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-762,3972,259,1021
39,17,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-575,3483,242,817
46,10,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-183,3402,261,444
56,1,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-279,3142,111,390
9,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,41033,0,0
13,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-327,45769,1721,2048
27,12,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-832,46626,1984,2816
39,17,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1377,46247,999,2376
46,10,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1325,45471,517,1842
56,1,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1578,44421,625,2203
7,16,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,4725,0,0
