followers_count,following_count,tweet_like_count,tweet_retweet_count,tweet_reply_count
39,106,1,0,1
2320,1527,0,0,0
446,316,0,0,0
47,105,0,0,0
29,8,1,0,0
2710,597,1,0,0
16194,1662,3,2,0
97,90,5,2,0
101793,4404,0,1,0
341,201,2,0,0
356,711,1,0,0
64,245,0,0,4
1062,2246,1,0,2
1507,3705,1,0,0
241,896,4,0,0
1401,5002,4,0,1
784,3350,0,0,0
3286,2463,4,1,0
1222,882,0,0,0
12645,146,0,0,0
22,254,1,0,1
8994,280,5,5,1
60,210,0,0,2
557,385,0,0,0
210,878,1,0,0
83,239,0,0,1
150,422,9,0,1
4154,1,0,0,0
505431,308,75,4,34
813,200,3,0,0
12304,11700,2,1,0
13764,5261,8,3,1
1531,4610,0,0,0
13764,5261,13,7,1
18395,3494,18,3,0
954,992,0,0,0
54286,6840,2,0,0
7,39,0,0,1
364,1093,0,0,0
100,249,0,0,0
7,60,0,0,0
450,787,0,0,1
152,204,15,0,6
411,1338,2,1,0
1051,4990,1,0,0
40,210,0,0,1
711,885,0,0,0
16207,2364,20,4,1
122,228,3,0,0
2934,4993,1,1,0
6,76,0,0,0
12332,441,1,1,0
509,132,1,0,0
376,676,0,1,0
584,657,1,0,1
245,614,0,0,0
4412,1189,23,9,2
1378,1255,0,0,0
693,1604,0,0,0
2826,5002,0,0,0
207654,785,0,0,0
729,2594,2,0,0
1224,564,0,0,1
314,298,0,0,0
38,148,4,0,0
4145,4726,289,128,29
13264,10136,3,3,0
4149,1099,0,0,0
4149,1099,1,0,1
57,249,0,0,0
4149,1099,5,10,1
1983,2938,4,0,0
377,2664,0,0,0
38,93,0,0,0
183,1087,0,0,1
1369,1848,1,0,1
1540,3664,0,0,3
26,89,0,0,0
10,150,0,0,1
0,1,0,0,0
2320,978,1,0,0
1053,2375,1,0,1
8872,6704,1,0,0
221,1384,1,0,0
32,44,0,0,0
2728,140,1,0,0
93,795,8,0,0
722,1394,0,1,2
72705,7570,1159,102,7
1539,1027,0,0,0
572,627,0,0,1
348,701,0,0,0
10991,3681,142,19,9
7,20,0,0,0
9542,10126,5,0,1
1165,2082,0,0,4
373,1208,0,0,0
250,800,1,0,0
13750,13788,0,0,0
35,221,1,0,0
472,3435,2,0,0
339,393,0,0,0
161,468,1,0,1
405,318,0,0,0
7,40,0,0,1
5484,5986,8,3,0
2879,738,0,0,1
176,94,0,0,1
76,233,0,0,0
45,189,2,0,0
571,2048,2,0,1
39,77,0,0,0
55,406,0,0,0
146,3624,0,0,0
1421,2297,0,1,0
593,1230,1,0,1
1651,2100,1,0,1
109,130,0,0,0
548,1117,4,0,0
10988,393,1,0,0
85,299,2,0,0
2,0,0,0,0
887,1376,1,1,0
4096,1014,3,3,1
860,1427,0,0,0
1128,727,6,3,0
1851,1812,7,0,0
178,392,2,0,0
107,190,0,0,0
5106,5181,0,0,1
7529,966,7,0,4
236,593,1,0,0
303,1198,0,0,0
15,86,0,0,0
0,0,0,0,0
588,56,0,0,0
1476,1517,1,1,0
272,316,29,0,1
1534,401,2,0,0
28,301,0,0,0
40,111,0,0,0
28,144,1,0,0
18167,1443,3,0,0
137,155,0,0,0
1739,1621,6,0,1
7529,967,1,0,1
947,1371,2,0,1
212,227,2,0,0
65,151,0,0,0
589,56,0,0,0
154,1504,0,0,0
16,43,0,0,0
2220,881,1,0,0
24,495,0,0,0
1794,4950,0,0,0
124,233,0,0,2
1837,3078,0,2,0
5061,2297,0,0,0
664,1924,0,0,0
326,688,0,0,1
2654,1794,13,0,0
36,76,1,0,0
593,1230,0,0,0
4974,2687,6,0,2
201,188,0,0,1
73,130,0,0,0
13,82,0,0,0
15,86,0,0,0
4565,1314,10,1,2
14902,15721,0,0,0
289,649,1,1,1
5316,4924,59,4,2
44145,35381,15,2,0
135,7,0,0,0
3342,4824,0,0,0
94,76,1,0,1
489,565,1,0,0
193596,2425,682,169,659
4481,4029,0,0,0
2080,970,11,3,0
81,210,2,0,0
2070,1540,0,0,0
42,124,0,0,0
6218,4076,7,0,1
8733,653,0,0,1
42,415,1,1,1
6258,2734,1,6,0
53,174,0,0,0
1166,2083,0,0,0
986,3668,0,0,0
4620,1800,1,2,6
36,197,0,0,0
589,56,0,0,0
205,698,0,0,0
2654,1794,42,0,11
32,158,0,0,0
3,8,0,0,0
1242,1798,0,0,0
429,582,13,4,0
76,140,1,0,1
56,229,0,0,0
1034,587,0,0,1
6821,802,0,0,1
30,617,0,0,0
162,191,0,0,0
299,441,2,0,1
122,2299,0,0,0
30,287,1,0,0
37371,2959,2,5,0
159,370,3,0,0
24,239,0,0,0
247,373,0,0,0
1271,796,22,0,3
227035,90,339,48,100
351,1356,0,0,0
376,1052,0,0,0
8754,2785,6,5,0
514,454,0,0,0
508,751,1,0,0
1152,400,117,13,1
3,5,0,0,0
16520,7402,19,1,1
32177,30942,5,0,0
936,151,0,0,0
387,1127,0,0,2
752,365,3,0,1
613,600,0,0,0
82,115,12,0,1
2526,1020,0,0,0
2268,2801,0,0,1
161,468,1,0,0
79,159,0,0,1
5061,2297,0,0,0
508,751,1,0,0
96,0,0,0,0
249,794,0,0,0
343,496,1,0,0
162,71,0,0,0
53,139,1,0,1
83,210,0,0,0
303,506,0,0,0
742,1021,6,0,0
166,430,0,0,0
1695,1271,6,1,1
924,747,0,0,1
587,2184,1,2,1
14,1,0,0,0
8,120,0,0,0
2680,3375,1,1,2
388,1022,0,0,1
1555,1468,0,0,0
41,151,0,0,0
2,53,0,0,0
232003,2851,3,2,0
3870,5004,0,0,0
320,359,0,0,1
47,101,0,0,0
215,344,0,0,0
884,939,3,1,0
5646,4901,1,0,0
1034,587,0,0,0
278,279,0,0,0
25,86,1,0,1
1486,1643,56,2,2
2087,3268,0,0,0
1,10,0,0,0
1264,793,8,1,0
625,760,1,0,1
734,822,0,0,0
1013,679,1,0,1
7463,1213,1,2,0
317,364,3,0,0
1144029,311,15,3,3
2382,4882,4,1,0
75,87,0,0,0
380,945,0,0,0
842,551,0,0,1
4511,3975,0,0,0
2359,3270,2,0,0
2679,2607,1,0,1
2270,781,0,1,0
111,451,0,0,0
61,602,0,0,0
5770,1736,1,1,0
3502,33,0,0,0
820,16,0,0,0
146,286,0,0,0
60,701,0,0,0
86,141,1,0,1
49,750,0,0,0
1016,1367,2,1,0
150,910,0,0,0
1080,2839,0,0,0
4894,1038,8,4,0
206757,601,53,8,2
222,223,1,0,0
5647,4901,0,0,0
8872,6704,5,0,2
222989,476,1,0,1
32,209,1,0,0
93421,1282,47,1,0
0,2,1,0,0
2,23,0,0,0
61,738,0,0,0
10958,943,15,5,0
102,416,1,0,1
1665,2167,0,0,1
58,146,1,0,1
28,59,1,0,0
2382,4882,0,0,0
90,564,0,0,0
8211,731,1,0,2
29192,278,5,4,0
23,56,0,0,1
2,18,0,0,0
5571,1131,3,0,1
80316,730,10,5,0
3,28,0,0,0
127,155,0,0,0
6560,260,0,1,1
942,1378,8,0,1
84,311,7,0,0
2055,2373,0,0,0
9,1,0,0,0
284,274,0,0,0
13,43,0,0,0
27,444,0,0,0
1384,1719,0,0,1
23,12,0,0,0
240,202,0,0,1
2365,2013,0,0,0
11809,547,1,1,1
23,84,0,0,1
750,4863,0,1,0
72,237,0,0,1
93,162,1,0,0
614,751,0,0,1
786,2882,0,0,0
1,3,0,0,0
333,586,1,0,1
1368,2521,2,0,2
6,74,0,0,0
1243,2878,1,0,0
92,154,0,0,0
15,64,1,0,1
5153,814,0,0,0
23,138,1,0,1
8961,178,0,0,0
24,81,0,0,0
3222,3246,0,0,0
149,2536,3,0,1
562,1998,1,0,1
239,151,3,0,1
200,677,3,0,0
7982042,23,55,17,26
254,504,5,0,0
1321,1480,33,3,2
2725,2516,3,0,1
16,44,0,0,0
18,15,0,0,0
254294,4578,75,18,2
144,199,0,0,0
103,258,0,0,0
4,69,0,0,1
335,522,9,1,0
25210,3337,0,0,0
100,283,0,0,0
0,6,0,0,0
2823,1966,1,1,0
30,328,1,0,5
841,502,0,0,0
39,1201,0,0,0
998,998,6,0,1
2999,2399,1,0,0
763,299,14,4,3
1231,1478,4,0,0
3777,2730,1,0,0
1510,546,0,0,0
51,149,0,0,0
13750,13788,0,0,0
150,1094,1,0,2
1145,3038,0,0,0
236,359,2,0,3
989,1253,1,0,0
27496,3117,38,8,0
2026,2188,6,0,1
109,724,0,0,0
51,268,0,0,1
15,86,0,0,0
39383,11,4,3,0
64,281,0,0,1
11,27,0,0,0
205,271,1,0,1
93,162,1,0,2
1947,3442,1,0,1
356,964,0,0,0
12410,2565,16,11,1
737,4227,4,3,0
133,166,0,0,0
15,86,0,0,0
1111,1471,0,0,0
5,11,0,0,0
43,12,3,0,0
172,174,0,0,0
699,1194,1,1,0
240,202,0,0,0
4,21,0,0,0
232,308,0,0,0
2320,1527,0,0,0
15,86,0,0,0
110,242,0,0,0
321,415,0,0,0
2238,719,0,0,0
164,231,0,0,0
247,104,3,1,2
410,702,0,0,0
220,526,0,0,0
18,519,0,0,1
109,117,1,0,0
359,715,2,0,0
285,623,1,0,0
467,112,0,0,0
2763,3559,24,7,0
308,274,0,0,0
6200,2825,3,1,0
2214,1553,1,0,0
117,171,0,0,0
1596,4025,0,0,0
945,2235,0,0,0
538,344,0,0,0
14335359,93,129,37,64
28245,314,1,0,0
761,253,0,0,0
18,15,1,0,0
6,17,0,0,0
505,258,1,0,0
737,2820,0,0,0
6002,430,27,8,4
717,1982,0,0,0
33850,12419,1,1,0
2034,4970,0,0,0
916,312,1,0,1
26,148,1,1,0
1600,1961,0,0,0
4788,632,0,0,0
17519,3380,0,0,0
76,286,2,0,0
0,4,1,0,0
12,30,1,0,0
214,318,3,0,0
129,509,7,0,0
4859,4313,4,1,3
1370,5001,6,1,1
66,191,0,0,0
6651,7312,3,0,0
301,1872,0,0,0
1146,335,1,0,1
65,111,0,0,0
3178,3658,2,0,0
2320,1527,0,0,0
9143,521,1,0,0
522,1142,1,0,0
2832,322,0,0,0
109,166,1,0,0
7140,2502,0,0,1
183,309,1,0,0
27,71,0,0,4
320,466,0,0,0
81,210,2,0,1
59988,923,0,1,0
90,473,0,0,1
875,592,1,0,1
77,375,0,0,0
197,896,1,0,0
2867,729,2,0,0
4575,890,2,0,1
5563,2235,0,0,0
2071,1946,1,1,0
228,2643,0,0,0
2535,1997,1,0,0
611,569,0,0,0
264,459,1,0,1
114,136,1,0,0
0,15,0,0,0
380,325,0,0,2
3919,1900,6,1,0
649,855,0,0,0
22,57,4,1,0
5532,2006,0,0,0
13,3,0,0,0
2603,1350,2,3,1
145,547,1,0,0
531,494,0,1,0
403170,925,7,5,1
2320,1527,0,0,0
634,1143,0,0,0
3104,3096,1,0,0
467,112,0,0,0
705,641,1,0,0
25,86,0,0,0
3,32,0,0,1
456,1926,0,0,1
3178,3658,0,0,0
5972,507,0,0,0
153510,544,2,0,4
848,976,0,0,0
262107,3263,15,13,1
215,344,0,0,0
3395,3067,2,1,0
63418,770,0,0,0
1699,635,0,0,0
98,201,14,0,0
6497,5094,1,0,0
590,905,0,0,0
186,400,1,0,0
9759,2836,0,1,0
9,0,0,1,0
15269,2554,10,3,0
20163,1749,3,1,0
2001,1009,2,3,0
474,1134,0,0,0
1106,862,0,0,1
3,13,20,0,2
83,130,5,0,1
195,246,3,0,1
1111,1471,0,0,1
315,915,0,0,0
381,344,1,0,2
514,454,0,0,0
5145,642,4,0,1
1,17,0,0,0
332,311,0,0,0
2277,2301,1,0,0
452,1208,4,2,1
1510,546,0,0,0
1753,678,2,0,0
3950,1735,1,0,1
1,21,0,0,0
11564,4346,43,13,1
323,457,0,0,0
20,173,8,2,0
380,171,2,1,0
2008493,370,8,3,1
1324,952,1,0,0
137,429,0,0,0
31,570,0,0,0
390,1330,1,0,0
287,287,28,1,5
13,101,0,0,0
707,2493,0,0,2
211,905,0,0,3
397,4,0,0,0
2320,1528,0,0,0
2747,1050,0,0,0
190,397,0,0,0
960,983,0,0,0
75,102,0,0,1
1381,3859,0,0,0
1326,1691,0,0,1
1006,1233,1,0,1
4,65,0,0,1
67,60,2,0,0
77,306,0,0,0
29,213,24,0,7
310,499,0,0,0
99,311,2,0,0
78,209,0,0,0
791,2355,5,1,0
608,1385,0,0,0
6,214,6,1,1
284,1002,3,0,1
81208,51680,5,9,1
194,171,0,0,0
4513,4841,0,0,0
306,6,0,0,0
179,417,1,0,2
1062,2246,0,0,1
1565,4997,0,0,0
66,359,0,0,0
3671019,422,4,0,0
327,733,3,0,0
17009,647,0,1,0
4,17,0,0,0
68,5,0,0,0
1087,1724,1,0,1
195,174,22,3,2
103,278,0,0,1
2946,3135,1,0,0
4101,865,12,8,6
20177,278,10,13,2
112,249,0,0,0
324,571,6,0,2
258,408,0,0,0
1430,1397,1,0,1
21,630,0,0,1
28,213,7,0,8
111,695,3,2,0
145,399,0,0,0
1510,546,0,0,0
524,1826,0,0,1
934,2463,0,0,0
37,287,0,0,0
8318,9020,2,0,1
110,213,0,0,0
1778,1883,0,0,0
215,148,1,0,0
25,7,0,0,1
1990,1014,3,0,0
667756,855,2,0,0
519638,1392,2,3,0
26714,436,8,0,1
524,1826,0,0,1
72,145,0,0,0
4306,1854,5,2,0
2003,3063,1,4,0
845,77,0,0,0
475,782,0,0,1
3325,1061,0,0,0
1047,1235,2,1,0
637,507,10,5,1
2832,322,0,0,0
9699,2607,1,0,0
33,93,2,0,0
99,611,1,0,0
155,159,0,0,1
20064,3197,27,18,0
1598,1276,0,0,0
20,145,1,0,1
1111,1471,0,0,0
3940,5000,0,0,0
255,132,0,0,0
117,174,1,0,1
215,148,0,0,0
1490,1655,1,0,0
522,622,0,0,0
49,146,0,0,0
103,192,0,0,0
176,94,0,0,0
1242,1619,0,0,0
312,416,0,0,0
3794,5000,1,1,0
777,552,0,0,0
474,22,0,0,0
737,1847,0,0,0
81,155,2,1,1
51,208,0,0,0
55,281,0,0,1
1500,493,0,0,0
248,294,0,0,0
9,9,0,0,2
10949,7587,3,0,0
14506,1066,0,0,0
110,361,6,0,1
11,116,0,0,1
31,64,1,1,0
21385,17577,0,0,0
112,346,6,1,0
4510,1773,0,3,0
6,32,0,0,0
115,89,0,0,0
11568,7468,1,0,1
517,533,0,0,0
1103,1208,7,1,0
3760,3936,1,0,0
97,1186,0,0,1
43,112,0,0,0
303,134,0,0,0
284,222,0,0,0
4795,5007,0,0,0
392,509,1,0,1
972,1020,21,8,1
2080,1675,1,0,0
327341,13492,49,21,2
89457,420,0,0,2
380,824,0,0,1
1507,2760,2,0,0
1330,1698,0,0,0
98,42,1,0,0
571,2497,7,1,0
15148,1946,5,3,0
298,230,1,0,0
1697,1981,6,0,0
0,23,0,0,0
204,294,5,0,1
117,529,1,0,0
12,58,0,0,0
507,1447,0,0,0
185,871,18,0,1
179,291,0,1,0
3,46,0,0,0
310,191,1,0,0
95,228,4,0,0
1123,2643,0,0,0
6350,1954,9,7,0
367,413,4,2,1
1040,599,0,0,1
1739,1621,1,1,0
1469,2941,0,0,1
8872,6704,0,0,0
1947,28,0,0,0
3,39,0,0,0
229,513,0,0,1
108,136,0,0,0
1691,1653,0,0,2
17,53,0,1,0
0,1,0,0,0
1242,1619,0,0,0
15715,2907,2,1,0
4564,4391,3,4,0
98,62,0,0,0
13602,2650,3,2,0
89,244,0,0,0
89,244,0,0,0
62,159,0,0,1
3797,4998,0,0,0
1728,2413,2,0,2
123,464,0,0,0
10637,11697,0,1,0
1522,1497,9,0,0
522,622,0,0,1
889,1498,0,0,0
287,679,0,0,0
16,88,0,0,0
7981,1263,1,0,1
271,270,3,0,0
138,1047,0,0,0
4500,809,1,0,0
142,789,0,0,0
227708,3547,0,0,0
22,157,13,1,2
0,33,6,0,0
947,1371,1,1,0
1075,3017,1,0,0
2436,4995,0,0,1
939458,17,13,1,2
919,1461,0,0,0
23,120,0,0,0
947,1371,0,0,0
809,1003,2,0,2
109,236,0,0,0
1,25,0,0,0
245543,706,3,1,0
245,781,0,0,0
3,94,0,0,0
387,472,0,0,0
4911,4703,1,1,0
195,172,1,0,0
12898,1935,1,0,0
522,622,0,0,1
20,232,1,0,0
4945,5431,39,11,7
3067,1835,5,1,3
52,179,0,0,0
365,98,0,0,0
494,350,1,1,1
416,980,0,0,1
13,104,2,1,1
369,849,0,0,2
7,1,0,0,0
442,501,0,0,0
23328,5718,1,2,0
1145,872,8,5,0
594,618,2,3,0
38935,1378,48,1,4
4752,4823,0,0,0
171,967,0,0,0
19,75,0,0,0
6688,3582,0,0,0
10,75,0,0,0
12736,1026,6,8,2
2916,3806,2,0,0
666,421,0,0,1
26,268,1,0,0
118,209,1,0,0
159,700,0,0,0
13,52,0,0,0
664093,1879,19,20,1
0,2,0,0,0
187,313,0,0,1
1177,467,4,6,1
81,120,0,0,0
553,639,3,1,1
1598,612,0,1,0
206,354,0,0,0
3637153,799,18,9,10
3525,3149,1,1,0
1306,1058,1,0,1
58,246,2,2,0
46,118,0,0,0
148451,408,6,0,2
253,304,0,0,0
8764,1972,1,1,0
58,146,2,0,1
1190,1136,0,0,0
1413,265,2,1,0
3453,3084,2,0,0
1252,2606,1,0,1
60,401,3,0,0
44,116,0,0,0
975,368,3,1,0
1780,2036,0,0,0
4251,1418,3,0,0
14468,7169,4,3,1
44,134,0,0,0
318,549,0,0,0
401,2,0,0,0
0,56,0,0,3
1951,461,0,0,0
6,112,0,0,0
171,740,3,0,2
14902,15721,0,2,0
92,107,0,0,0
2967,4522,1,1,0
116550,5690,9,2,18
7,72,1,0,0
1185,833,1,0,0
10306,6199,4,1,1
419,293,0,0,0
45,79,0,0,0
325,629,0,0,1
17622,946,236,23,6
12,1,0,0,0
4043,520,23,0,1
1242,1619,3,3,0
2485,1969,5,2,0
38,311,0,0,0
3776,178,0,0,0
103,420,0,0,0
1,11,0,0,0
5,115,0,0,0
4275,3914,1,0,0
1158,1266,3,1,2
24013,2163,23,11,0
2900,3936,0,0,1
163,137,0,0,0
569,1371,1,0,0
149,734,0,0,0
18448,17620,21,11,3
1489,1327,2,0,0
1127,1090,7,0,1
20,96,2,0,1
12777,970,0,0,0
526,703,1,0,0
145,649,1,0,0
6904,4055,13,7,0
438,769,1,2,1
186,493,0,0,0
27,16,0,0,0
102,566,1,0,1
486,1067,1,0,0
484,254,1,0,0
125,239,0,0,1
30295,1757,246,26,6
3736,4752,0,0,0
3000,1453,4,0,2
370,266,0,0,1
1033,1537,0,0,0
597,2339,0,0,0
411,478,3,2,1
561,684,1,0,1
555,728,5,0,2
12777,970,0,0,0
220,282,7,0,3
2804,3305,2,0,1
8,169,0,0,0
8,141,1,0,0
19936,20382,41,8,1
97,475,0,0,1
67,180,1,0,0
3766,515,26,7,1
106,413,0,0,0
38,100,0,0,0
5,2,0,0,0
763,660,1,1,0
197,117,0,0,0
1577,530,6,4,0
717,672,0,0,1
24,18,1,1,1
2259,2776,1,0,1
1489,1327,2,0,0
530,669,5,3,0
149,489,0,0,1
1190,1865,1,0,1
139,241,1,0,0
4543,571,3,0,0
317,902,0,0,0
788,1192,0,0,1
10720,1178,2,0,1
1359,1194,1,0,1
7381,3047,24,5,0
5819,5868,0,0,0
1070,1169,2,2,0
247,551,1,1,1
190,454,1,0,0
12,1,0,0,0
383,627,18,10,0
31,68,0,0,0
70,140,0,0,0
1462,516,0,0,0
7,75,0,0,0
154,66,0,0,0
343,656,0,0,0
314,1686,4,0,1
847,976,0,0,0
881,298,1,0,1
5552,504,1,0,0
32,463,0,0,1
649,1002,3,0,0
16974,18665,1,0,1
209119,7540,20,6,1
1728,2413,2,0,1
3497,1938,2,0,2
119,229,2,0,0
5765,2789,4,0,0
6247,390,0,0,0
735,147,1,0,2
1635,1420,0,0,0
6019,1978,0,0,0
962,1438,0,0,0
17086,862,0,0,0
340,1208,0,0,1
3734,4752,2,0,1
1195,1899,0,0,0
102,231,0,0,0
85,106,0,0,1
717,1982,0,0,0
7950,2312,16,6,0
5,46,1,0,1
67,49,2,0,0
1126,962,1,0,0
1169,645,0,0,0
12468,491,1,0,0
353,1034,0,0,2
15,42,0,0,0
1049,599,0,0,0
478,316,0,0,0
394,313,0,0,2
12332,441,1,0,0
1510,546,0,0,0
6,86,0,0,0
51,81,0,0,0
721,2573,0,0,0
195,247,1,2,0
1448,203,2,0,0
7394,56,0,0,0
86,196,2,0,0
1860,0,0,0,0
109,171,0,0,0
752,651,0,0,0
634,293,1,1,0
13,166,0,0,0
137,625,0,0,0
311,716,0,0,0
525,244,0,0,0
498,1022,1,0,0
401,513,0,0,0
152,128,0,0,0
347,252,0,0,1
277,171,0,0,0
313,1528,0,0,0
262,446,4,1,0
344,382,1,1,0
1469,2941,0,0,1
347,944,5,0,1
8127,606,3,1,1
144,665,0,0,0
189,395,1,0,1
105703,727,1,0,1
191,433,0,0,1
6284,6299,0,0,0
67,114,12,5,0
982,278,0,0,0
390,420,0,0,0
9320,1028,4,4,0
35,90,0,0,0
2677,2616,1,0,0
412,1453,0,0,0
2,34,0,0,0
352,1033,0,0,1
1189,1403,0,0,0
572,1734,0,0,0
51,76,0,0,0
30,45,0,0,0
6608,7221,1,0,0
446,2315,3,2,1
710,1917,0,0,0
442,352,0,0,0
144,156,0,0,0
5520,1986,0,0,0
530,669,27,8,2
412,1453,0,0,1
0,8,0,0,0
642,1380,0,0,0
266,820,12,0,0
2485,5000,1,0,0
256,734,0,0,0
121,228,2,0,1
2133,3687,8,1,0
223,324,0,0,2
511,1618,4,0,1
0,2,0,0,0
318,1342,3,1,0
306,451,0,0,0
1910,2306,0,0,0
138,138,0,0,1
3930,2997,0,0,0
533,435,0,0,1
2,34,0,0,0
383,1273,11,0,1
165,1216,0,0,0
1743,3873,1,0,1
52640,1788,1,3,0
4154,1,0,0,0
437,1502,0,0,0
213,104,0,0,0
633,825,0,0,0
673,1290,3,2,0
11345,937,11,3,0
60,147,0,0,1
9,23,1,0,0
11,0,0,0,0
38,307,1,0,1
1176,2187,1,0,0
540,858,0,0,0
137,931,0,0,0
4,9,0,0,0
59,68,0,0,0
140,322,2,0,0
20,190,0,0,1
59975,17453,0,0,0
3495,3587,0,0,0
1270,1456,0,0,1
33703,0,4,2,0
33,130,3,4,0
12,140,0,0,0
63,77,0,0,0
59,68,0,0,0
143,400,0,0,0
47,17,0,0,0
9,23,0,0,0
55,2270,0,0,0
16966,6105,8,1,0
33,76,3,0,0
482,1385,0,0,1
4149,1099,25,6,0
89,147,0,0,0
339,2625,0,0,0
215,1318,2,0,0
3,57,0,0,0
58897,1680,1,1,1
232,1292,3,0,0
1434,3087,3,0,0
1294,698,0,2,1
20,114,0,0,0
120,234,0,0,0
59,68,0,0,0
142,299,5,0,2
494,1345,30,0,0
3393,2249,2,4,0
604,44,0,0,1
143,175,0,0,2
34676,132,12,6,0
24,56,0,0,0
58897,1680,2,1,1
20,114,3,0,1
99,747,0,0,0
1238,1462,0,0,0
68800,12193,212,74,70
16,43,0,0,0
284,1002,9,0,1
470,69,0,0,0
522,622,0,0,1
6767,760,1,0,0
709,1196,0,0,0
5226,2867,10,4,1
454,219,0,1,0
30,273,0,0,0
4800,1807,1,0,0
1173,1673,0,0,0
759,643,3,0,0
20849,18257,11,11,1
760,1071,1,0,1
1,98,1,0,0
77,129,2,0,0
2239,1284,2,0,0
126,214,1,0,1
270,1663,1,0,1
54,183,3,0,1
21382,906,84,20,6
0,1,0,0,0
185,1337,0,0,0
653,1094,10,3,1
1092,3092,1,0,0
10502,9729,0,0,1
18176,8132,2,1,0
231,254,2,0,1
7001,5744,6,1,1
8563,1401,0,0,0
71,86,0,0,0
2821,4238,3,1,1
7881,885,6,3,1
7394,56,0,0,0
45,360,1,0,1
648,426,0,0,0
1738,3794,0,0,0
8,6,0,0,0
275,430,0,0,0
6,214,0,0,0
22,148,0,0,0
2433,4933,0,0,0
595,309,1,1,0
132,17,0,0,1
210,908,1,0,0
0,4,0,0,0
796,1303,0,0,0
151,310,2,0,0
1326,387,13,0,1
586361,24023,4,0,0
173,1280,0,0,1
24,55,0,0,0
0,22,1,0,1
1,15,0,0,0
127,410,1,0,1
2444,2357,1,0,0
97,182,2,1,0
881,850,0,1,0
911,1050,0,0,0
12,356,0,0,0
1151,1686,7,0,1
412,1939,1,0,0
9280,1427,8,2,0
1131,2891,2,0,0
110,498,2,0,0
28,36,0,0,0
504,938,0,0,1
1468,2941,0,0,1
947,1371,1,0,0
97,122,0,0,0
755,263,2,0,1
1349,3684,11,0,1
137,202,0,0,0
77173,648,3,1,0
55,251,0,0,0
804,1219,6,0,0
238,282,3,0,0
222087,2426,6,1,5
16,43,0,0,0
625,972,1,0,1
39,98,2,0,1
3327,3421,1,0,2
22,27,0,0,1
72,108,1,0,0
195,303,0,0,0
18836,6326,0,0,0
6,51,0,0,0
1711,1828,0,1,0
710,1041,0,0,0
186,295,2,0,1
403,581,5,0,1
126,887,0,0,0
4007,2102,0,0,0
1049,599,9,2,0
27828,7221,2,0,1
3870,5004,0,0,0
2323,1280,0,0,0
534,1263,0,0,0
207991,3657,32,11,3
42,151,1,0,1
63,20,0,0,0
292,264,6,3,1
1841,1116,4,3,0
401,513,0,0,1
121,194,0,0,0
248863,4068,25,13,1
9351,1487,9,3,0
2974,3354,0,0,1
52886,1027,37,6,0
2,59,0,1,0
44,79,0,1,0
76,477,2,0,0
391,1750,1,0,1
2602,4356,7,0,0
1418,1084,0,0,0
756,443,0,0,0
219,131,0,0,0
2,23,0,0,0
1680,4428,0,0,0
113,267,0,0,1
5740,1152,0,1,0
1,6,0,0,0
299,207,0,0,0
587,557,0,1,0
1247,633,0,0,0
103,732,0,0,1
37,77,0,0,0
79,307,1,0,1
1780,2701,1,1,0
668,1907,0,0,0
105,439,0,0,0
41,428,0,0,1
2449,2078,0,0,0
6633,1020,4,1,0
927,822,1,0,0
37,462,3,0,0
90,143,0,0,0
832,980,2,0,1
173,28,0,0,0
41,428,0,0,1
10,140,4,0,0
458,456,0,0,0
1676,1307,0,0,0
638,1442,1,0,0
166,467,1,0,1
868,1328,1,0,0
727,1127,23,9,0
82,320,0,0,0
64913,6327,264,23,14
1860,1798,0,0,0
1014,965,2,0,1
737,904,1,0,0
1,28,0,0,0
91,251,0,0,1
4080,2943,32,22,7
10798,1172,0,0,0
582,607,0,0,1
1785,1042,20,6,1
25,29,0,0,0
2713,4500,4,1,0
32,15,2,2,0
271,577,0,0,0
3814,683,0,0,0
602,683,1,0,1
145,81,1,0,1
1813,389,8,2,0
168,477,1,0,2
1990,1017,2,0,0
3231,2112,1,1,0
127,415,0,0,0
1688,86,0,0,0
381,363,0,0,0
889,0,7,2,1
6,147,4,0,1
1793,4795,0,0,0
1128,2304,0,0,1
2,49,0,0,0
309,435,1,0,1
168506,511,40,0,7
349,647,0,1,0
1211,1315,10,2,0
1266,719,2,0,0
15121,100,1,0,0
661,338,0,0,0
7,1,0,0,0
94,520,2,0,0
9,160,0,0,0
1190,1136,0,0,0
486,1067,1,0,1
3729,743,0,0,0
38,302,1,0,0
844,1346,1,0,0
407,359,0,0,0
2,49,0,0,0
3353,1362,1,0,1
760,1071,1,0,0
86,341,0,0,1
14917,382,6,1,0
373,594,11,0,1
2,49,0,0,0
44,263,1,0,0
4736,1984,10,5,0
211,498,1,0,0
616,1411,0,0,1
821,1260,1,0,1
6687,3582,0,0,0
127,415,0,0,0
870,1184,0,0,0
4753,3155,7,4,0
171011,887,2400,262,143
1359,2603,0,0,0
5012,1972,6,0,1
1635,1150,0,0,0
21961,2590,141,21,12
1103,1576,0,0,0
616,1468,0,0,1
1203,4718,1,0,0
65,658,3,0,0
243,471,0,0,0
1617,2334,2,0,0
165,706,0,0,1
1011,743,0,0,0
33,64,0,0,0
181,176,0,0,0
287,616,0,0,1
147,122,2,3,0
0,34,0,0,0
191,159,9,0,1
7529,967,4,0,0
