price,usdprice
96,1.5559
72.88,1.1812
60,0.9724
35.13,0.5694
28.25,0.4579
28,0.4538
18,0.2917
20,0.3241
38,0.6159
38,0.6159
14,0.2269
34.92,0.566
250,4.0519
95,1.5397
78,1.2642
60,0.9724
80,1.2966
37,0.5997
66,1.0697
17.38,0.2817
13.85,0.2245
35.53,0.5759
26,0.4214
16.82,0.2726
22,0.3566
37,0.5997
9,0.1459
32.47,0.5263
210,3.4036
106,1.718
87,1.41
85,1.3776
40.24,0.6522
81.71,1.3243
15.24,0.247
12.35,0.2002
30,0.4862
26,0.4214
22,0.3566
27,0.4376
38,0.6159
10,0.1621
34,0.5511
180,2.9173
110,1.7828
100,1.6207
80,1.2966
90,1.4587
40,0.6483
60,0.9724
26.29,0.4261
19.29,0.3126
20.82,0.3374
28.94,0.469
23.53,0.3814
24,0.389
31,0.5024
13,0.2107
34,0.5511
220,3.5656
115,1.8639
100,1.6207
76.76,1.2441
100,1.6207
39.24,0.636
62,1.0049
21.47,0.348
28.59,0.4634
31.88,0.5167
2308.33,37.4122
30,0.4862
2138.89,34.666
26.94,0.4366
31,0.5024
41,0.6645
41,0.6645
17,0.2755
3039.11,49.2562
38.06,0.6169
250,4.0519
128.18,2.0775
96.82,1.5692
61,0.9887
80.88,1.3109
51.56,0.8357
51.65,0.8371
78.18,1.2671
30.47,0.4938
24.06,0.39
27,0.4376
21,0.3404
25.85,0.419
24.85,0.4028
57,0.9238
17,0.2755
38.54,0.6246
250,4.0519
90,1.4587
91,1.4749
96,1.5559
122,1.9773
46,0.7455
80,1.2966
35,0.5673
35,0.5673
44.79,0.7259
35,0.5673
33,0.5348
20,0.3241
49,0.7942
106,1.718
87,1.41
83,1.3452
47,0.7618
79.36,1.2862
35,0.5673
24,0.389
18,0.2917
22,0.3566
12,0.1945
40,0.6483
230,3.7277
110,1.7828
93,1.5073
55,0.8914
80.63,1.3068
40,0.6483
48.57,0.7872
27.35,0.4433
26,0.4214
23,0.3728
32,0.5186
16,0.2593
34.59,0.5606
160,2.5932
93.12,1.5092
67.06,1.0869
82.71,1.3405
40,0.6483
75.47,1.2232
24.76,0.4013
21.47,0.348
25.88,0.4194
26,0.4214
22,0.3566
32,0.5186
16,0.2593
33.53,0.5434
180,2.9173
90,1.4587
66.06,1.0707
82,1.329
43.88,0.7112
72.88,1.1812
24.12,0.3909
18.71,0.3032
26.75,0.4335
25,0.4052
22,0.3566
32,0.5186
16,0.2593
34.75,0.5632
200,3.2415
85,1.3776
65.56,1.0626
88,1.4263
41.81,0.6776
73,1.1831
23.13,0.3749
20,0.3241
34.12,0.553
30,0.4862
32,0.5186
26,0.4214
26,0.4214
16,0.2593
32.71,0.5301
230,3.7277
102,1.6532
119,1.9287
57.59,0.9334
77.65,1.2585
50,0.8104
70,1.1345
19.35,0.3136
13.82,0.224
34,0.5511
18,0.2917
21,0.3404
39.6,0.6418
18,0.2917
40,0.6483
240,3.8898
134.2,2.175
96,1.5559
100,1.6207
50.53,0.819
66,1.0697
26.6,0.4311
26.6,0.4311
25,0.4052
27.44,0.4447
17.94,0.2908
20.13,0.3263
42,0.6807
17,0.2755
35.56,0.5763
210,3.4036
144.44,2.341
104.31,1.6906
110.6,1.7925
48.44,0.7851
74.63,1.2096
28,0.4538
18.38,0.2979
27,0.4376
25,0.4052
18,0.2917
20,0.3241
42,0.6807
15.5,0.2512
35.9,0.5818
177.5,2.8768
127.5,2.0665
91,1.4749
60,0.9724
102.5,1.6613
46,0.7455
80,1.2966
25.4,0.4117
25.3,0.41
25.18,0.4081
25,0.4052
17,0.2755
21,0.3404
34,0.5511
16,0.2593
33.41,0.5415
160,2.5932
78,1.2642
37.94,0.6149
67.88,1.1002
21.53,0.3489
20.82,0.3374
26.76,0.4337
28,0.4538
17,0.2755
21,0.3404
34.47,0.5587
15,0.2431
35,0.5673
220,3.5656
94.76,1.5358
81.06,1.3138
90,1.4587
35,0.5673
66,1.0697
21,0.3404
15.47,0.2507
20.42,0.331
31,0.5024
18,0.2917
20,0.3241
30,0.4862
15,0.2431
35,0.5673
160,2.5932
92,1.4911
86,1.3938
80,1.2966
90,1.4587
44,0.7131
60,0.9724
22.08,0.3579
22.75,0.3687
29.24,0.4739
2572.22,41.6891
31.41,0.5091
2400,38.8979
32,0.5186
34,0.5511
37,0.5997
37,0.5997
17,0.2755
34,0.5511
220,3.5656
104,1.6856
106,1.718
59.71,0.9677
85,1.3776
49,0.7942
49,0.7942
79.94,1.2956
20.94,0.3394
18,0.2917
30,0.4862
32.24,0.5225
31,0.5024
25,0.4052
33.88,0.5491
14,0.2269
34.94,0.5663
220,3.5656
102.82,1.6665
65,1.0535
90,1.4587
48,0.778
22,0.3566
13.18,0.2136
34.76,0.5634
27,0.4376
29,0.47
31,0.5024
40,0.6483
11,0.1783
38,0.6159
194,3.1442
100,1.6207
107,1.7342
69,1.1183
83,1.3452
50.71,0.8219
67,1.0859
26,0.4214
17.06,0.2765
28,0.4538
32.73,0.5305
25,0.4052
38,0.6159
16,0.2593
39,0.6321
140,2.269
108,1.7504
48.2,0.7812
75,1.2156
31.4,0.5089
48,0.778
32.33,0.524
24,0.389
16,0.2593
19,0.3079
48,0.778
16,0.2593
34.8,0.564
260,4.2139
83,1.3452
77.87,1.2621
39.47,0.6397
71.8,1.1637
25.13,0.4073
16.67,0.2702
28.73,0.4656
22,0.3566
17,0.2755
20,0.3241
48,0.778
14,0.2269
36,0.5835
190,3.0794
115,1.8639
92,1.4911
48.27,0.7823
77.6,1.2577
29.73,0.4818
28.33,0.4592
29.33,0.4754
23,0.3728
16.8,0.2723
19.93,0.323
48,0.778
16,0.2593
35,0.5673
225,3.6467
128,2.0746
90,1.4587
50,0.8104
78.67,1.275
25,0.4052
20.87,0.3382
30,0.4862
28,0.4538
17,0.2755
20,0.3241
40,0.6483
16,0.2593
35,0.5673
230,3.7277
125,2.0259
105,1.7018
46,0.7455
65,1.0535
28,0.4538
25,0.4052
30,0.4862
20,0.3241
16,0.2593
20,0.3241
36,0.5835
17,0.2755
34.25,0.5551
240,3.8898
131.25,2.1272
83.56,1.3543
128,2.0746
50,0.8104
76,1.2318
29.25,0.4741
27.19,0.4407
23.13,0.3749
27,0.4376
19,0.3079
22,0.3566
30,0.4862
10,0.1621
36,0.5835
120,1.9449
189,3.0632
112,1.8152
101,1.637
39,0.6321
69.73,1.1301
25.67,0.416
41,0.6645
21.18,0.3433
24.76,0.4013
22,0.3566
34,0.5511
9,0.1459
34.29,0.5558
120,1.9449
110,1.7828
98.12,1.5903
62,1.0049
84.06,1.3624
46,0.7455
73.59,1.1927
25.71,0.4167
30.47,0.4938
34.25,0.5423
36.69,0.5809
27,0.4275
44,0.6966
56,0.8866
16,0.2533
43,0.6808
240,3.7999
126.69,2.0059
137,2.1691
81,1.2825
115,1.8208
54,0.855
86,1.3616
36,0.57
48.75,0.7718
30.27,0.4793
27,0.4275
26,0.4117
27,0.4275
39,0.6175
12,0.19
37.82,0.5988
183,2.8974
100,1.5833
109,1.7258
65,1.0291
79,1.2508
46,0.7283
69,1.0925
25,0.3958
19,0.3008
20.19,0.3197
25.05,0.3966
23,0.3642
24,0.38
44,0.6966
6,0.095
34.57,0.5473
130,2.0583
80,1.2666
42,0.665
75.29,1.1921
28.19,0.4463
34.76,0.5503
18.57,0.294
16.57,0.2623
18.57,0.294
36,0.57
14,0.2217
34.14,0.5405
251.43,3.9808
98,1.5516
65.71,1.0404
89.29,1.4137
37.14,0.588
70.57,1.1173
23.5,0.3721
20.71,0.3279
18.58,0.2942
2168.42,34.3322
25,0.3958
1515.79,23.9992
18,0.285
21,0.3325
36,0.57
36,0.57
16,0.2533
34.16,0.5408
270,4.2749
91.12,1.4427
63.37,1.0033
108.27,1.7142
39.17,0.6202
39.17,0.6202
66.5,1.0529
22.58,0.3575
17.47,0.2766
22.48,0.3559
29,0.4592
18,0.285
21,0.3325
38,0.6016
15,0.2375
36,0.57
225,3.5624
145,2.2958
90,1.425
100,1.5833
46,0.7283
70,1.1083
26.43,0.4185
26.86,0.4253
19.59,0.3102
2497.73,39.5461
30,0.475
1699.55,26.9086
18,0.285
20.55,0.3254
38,0.6016
38,0.6016
16,0.2533
3046.36,48.2324
34,0.5383
200.59,3.1759
143.45,2.2712
105.55,1.6712
99.45,1.5746
48.77,0.7722
48.77,0.7722
81.23,1.2861
30.09,0.4764
28.41,0.4498
41.22,0.6526
35,0.5541
30,0.475
27,0.4275
44,0.6966
16,0.2533
31.72,0.5022
165,2.6124
139,2.2008
64,1.0133
101,1.5991
53,0.8391
83.39,1.3203
29.61,0.4688
29.78,0.4715
20.18,0.3195
22,0.3483
20,0.3167
22,0.3483
42,0.665
42,0.665
15,0.2375
34,0.5383
250,3.9582
98.64,1.5617
84,1.33
66.27,1.0492
75.32,1.1925
37,0.5858
70,1.1083
20.91,0.3311
20.82,0.3296
23.09,0.3656
22.5,0.3562
19,0.3008
22,0.3483
44,0.6966
15,0.2375
30,0.475
260,4.1165
97.64,1.5459
70,1.1083
54.23,0.8586
71.18,1.127
41.64,0.6593
77.5,1.227
17.09,0.2706
20.5,0.3246
15.1,0.2391
24,0.38
16,0.2533
19,0.3008
44,0.6966
16,0.2533
38,0.6016
170,2.6916
130,2.0583
77,1.2191
92,1.4566
38.9,0.6159
65.81,1.042
20.62,0.3265
17.29,0.2737
18.62,0.2948
24.52,0.3882
19,0.3008
21,0.3325
41.76,0.6612
17,0.2692
35.9,0.5684
160,2.5332
143,2.2641
79,1.2508
98,1.5516
40.9,0.6476
69.85,1.1059
26.14,0.4139
25.86,0.4094
16.14,0.2555
30,0.475
20.45,0.3238
28,0.4433
17,0.2692
34.36,0.544
115,1.8208
44,0.6966
80.41,1.2731
26.59,0.421
25.23,0.3995
16.95,0.2684
32,0.5066
22,0.3483
30,0.475
17,0.2692
35.43,0.561
180,2.8499
142,2.2483
117,1.8524
46,0.7283
70,1.1083
27.86,0.4411
30.95,0.49
16.7,0.2644
25.6,0.4053
20,0.3167
20.2,0.3198
38,0.6016
17,0.2692
36,0.57
250,3.9582
120,1.8999
96.6,1.5294
71.4,1.1305
153,2.4224
45,0.7125
65.79,1.0416
22.45,0.3554
16.15,0.2557
29.79,0.4717
27,0.4275
28,0.4433
29,0.4592
29,0.4592
14,0.2217
31.74,0.5025
300,4.7498
85,1.3458
59.47,0.9416
79.68,1.2616
47.47,0.7516
22.63,0.3583
24.53,0.3884
27.43,0.4343
29,0.4592
30,0.475
37,0.5858
41,0.6491
16,0.2533
33.38,0.5285
235,3.7207
101.43,1.6059
64.86,1.0269
79,1.2508
47,0.7441
13,0.2058
13.1,0.2074
35.43,0.561
36,0.57
28,0.4433
28,0.4433
38,0.6016
14,0.2217
35,0.5541
155,2.4541
109,1.7258
127,2.0108
68,1.0766
101,1.5991
68,1.0766
71.43,1.1309
41.81,0.662
33.9,0.5367
40,0.6333
35,0.5541
29,0.4592
29,0.4592
38,0.6016
12,0.19
35,0.5541
165.19,2.6154
152,2.4066
132,2.0899
74,1.1716
96,1.5199
72,1.14
59.67,0.9447
38.52,0.6099
30.48,0.4826
19.05,0.3016
18,0.285
20,0.3167
38,0.6016
38,0.6016
14,0.2217
34.26,0.5424
250,3.9582
96.84,1.5332
78.63,1.2449
60,0.95
80.74,1.2783
36.26,0.5741
68.21,1.08
15.11,0.2392
13.47,0.2133
30.68,0.4858
26,0.4117
16.09,0.2547
22,0.3483
37,0.5858
9,0.1425
31.18,0.4937
210,3.3249
104.18,1.6495
84.27,1.3342
87.73,1.389
39.45,0.6246
79.73,1.2623
16.59,0.2627
15.36,0.2432
27,0.4275
26,0.4117
22,0.3483
27,0.4275
38,0.6016
10,0.1583
31.3,0.4956
180,2.8499
110,1.7416
100,1.5833
77.2,1.2223
90,1.425
40,0.6333
60,0.95
24.4,0.3863
19.6,0.3103
23,0.3642
28.95,0.4584
22.59,0.3577
24.41,0.3865
31,0.4908
13.18,0.2087
34.73,0.5499
220,3.4832
115,1.8208
100.32,1.5883
76.18,1.2061
100,1.5833
39.64,0.6276
62.23,0.9853
22.82,0.3613
25.18,0.3987
31.18,0.4937
2300,36.4155
30,0.475
2150,34.0405
27,0.4275
31,0.4908
41,0.6491
41,0.6491
17,0.2692
2875.5,45.5272
38,0.6016
250,3.9582
126.64,2.0051
98.41,1.5581
61.18,0.9687
80.23,1.2703
50,0.7916
50,0.7916
79.32,1.2559
30,0.475
24.27,0.3843
25.09,0.3972
21,0.3325
26,0.4117
25,0.3958
57,0.9025
17,0.2692
37.45,0.5929
250,3.9582
100,1.5833
91,1.4408
96,1.5199
122,1.9316
46,0.7283
79.73,1.2623
33.64,0.5326
35,0.5541
46.4,0.7346
33,0.5225
20,0.3167
49,0.7758
106,1.6783
87,1.3775
83,1.3141
47,0.7441
79,1.2508
33.75,0.5344
24,0.38
18,0.285
22,0.3483
12,0.19
40,0.6333
230,3.6415
110,1.7416
93,1.4725
55,0.8708
84.29,1.3345
35.63,0.5641
41.25,0.6531
20.68,0.3274
25.05,0.3966
23.09,0.3656
32.64,0.5168
16,0.2533
33,0.5225
160,2.5332
96.45,1.5271
64.64,1.0234
83.18,1.317
41.14,0.6514
76.18,1.2061
25.32,0.4009
20,0.3167
19.82,0.3138
26,0.4117
23,0.3642
32.64,0.5168
16,0.2533
32,0.5066
180,2.8499
91.68,1.4516
64.18,1.0161
82.73,1.3098
43.5,0.6887
74.73,1.1832
25.41,0.4023
19.82,0.3138
20.18,0.3195
25,0.3958
22.18,0.3512
32.64,0.5168
16,0.2533
33.41,0.529
200,3.1666
84.91,1.3444
64.09,1.0147
88,1.3933
41.32,0.6542
73.09,1.1572
24.36,0.3857
18.73,0.2965
30.55,0.4837
30,0.475
32,0.5066
26,0.4117
36,0.57
16,0.2533
32,0.5066
230,3.6415
102.27,1.6192
119,1.8841
55.95,0.8858
77.14,1.2213
50,0.7916
71.82,1.1371
21.64,0.3426
15,0.2375
22.86,0.3619
18,0.285
21,0.3325
40,0.6333
18,0.285
39.68,0.6282
240,3.7999
134,2.1216
96.86,1.5336
100,1.5833
49.32,0.7809
66,1.045
25,0.3958
23.45,0.3713
10.4,0.1647
27,0.4275
18,0.285
21,0.3325
42,0.665
17,0.2692
33.85,0.5359
206,3.2616
142.1,2.2498
102.45,1.6221
107.95,1.7092
48.55,0.7687
77,1.2191
27.6,0.437
22.4,0.3547
17.67,0.2798
25,0.3958
18,0.285
20,0.3167
42,0.665
16,0.2533
36,0.57
182.78,2.8939
132.78,2.1023
92,1.4566
60,0.95
105,1.6624
47,0.7441
80,1.2666
24.83,0.3931
23.33,0.3694
18,0.285
25,0.3958
17.33,0.2744
21,0.3325
34,0.5383
16,0.2533
31.67,0.5014
160,2.5332
79.24,1.2546
38.19,0.6047
66.48,1.0526
23.33,0.3694
22.67,0.3589
20,0.3167
28,0.4433
17,0.2692
21,0.3325
34.21,0.5416
15,0.2375
34.47,0.5458
220,3.4832
95.74,1.5158
82,1.2983
90,1.425
35,0.5541
66,1.045
20,0.3167
15,0.2375
19.33,0.306
31,0.4908
18,0.285
20,0.3167
30,0.475
15,0.2375
34.39,0.5445
160,2.5332
90.22,1.4284
85.94,1.3607
80,1.2666
89.22,1.4126
43,0.6808
60.33,0.9552
20.72,0.3281
16.83,0.2665
26.32,0.4167
2327.27,36.8472
30.64,0.4851
2400,37.9987
32,0.5066
34,0.5383
37,0.5858
37,0.5858
17,0.2692
33.77,0.5347
220,3.4832
102.09,1.6164
106,1.6783
57.5,0.9104
85,1.3458
49,0.7758
49,0.7758
80,1.2666
21.36,0.3382
19.5,0.3087
30,0.475
31.32,0.4959
31,0.4908
25,0.3958
34,0.5383
14,0.2217
34.09,0.5397
220,3.4832
104,1.6466
63.68,1.0082
90,1.425
47.36,0.7498
22.45,0.3554
16.59,0.2627
32.29,0.5112
27,0.4275
29,0.4592
31,0.4908
40,0.6333
11,0.1742
37.81,0.5986
194,3.0716
100,1.5833
107,1.6941
69,1.0925
83,1.3141
50,0.7916
67,1.0608
26,0.4117
20.95,0.3317
26,0.4117
33,0.5225
25,0.3958
38,0.6016
16,0.2533
38,0.6016
140,2.2166
108,1.7099
50,0.7916
75,1.1875
32,0.5066
43,0.6808
14.38,0.2277
23.52,0.3724
16,0.2533
19,0.3008
48,0.76
16,0.2533
33.19,0.5255
260,4.1165
83,1.3141
80,1.2666
40.14,0.6355
73.14,1.158
20,0.3167
11.52,0.1824
14.05,0.2225
22,0.3483
17,0.2692
20.05,0.3174
48,0.76
14,0.2217
35,0.5541
190,3.0082
115,1.8208
92.67,1.4672
48.24,0.7638
77.33,1.2244
30,0.475
20,0.3167
18,0.285
23,0.3642
17,0.2692
20,0.3167
48,0.76
16,0.2533
34.9,0.5526
225,3.5624
128,2.0266
90,1.425
47.1,0.7457
80,1.2666
25.48,0.4034
22.25,0.3523
21.35,0.338
28,0.4433
17,0.2692
20,0.3167
40,0.6333
16,0.2533
35.45,0.5613
231.25,3.6613
125,1.9791
103.95,1.6458
46,0.7283
65,1.0291
26.74,0.4234
28.35,0.4489
24.45,0.3871
20,0.3167
16,0.2533
20.27,0.3209
36,0.57
17,0.2692
34.45,0.5454
220,3.4832
130.82,2.0712
83.55,1.3228
129.09,2.0439
50,0.7916
76,1.2033
27.09,0.4289
20,0.3167
20.84,0.33
27,0.4275
19.53,0.3092
22,0.3483
30,0.475
10,0.1583
36,0.57
120,1.8999
178.44,2.8252
111.47,1.7649
101,1.5991
39.26,0.6216
71.74,1.1358
30,0.475
38.95,0.6167
19.18,0.3037
22.68,0.3591
22,0.3483
34,0.5383
9,0.1425
33,0.5225
120,1.8999
114,1.8049
100,1.5833
61.14,0.968
84,1.33
45,0.7125
71.55,1.1328
27.5,0.4354
22.55,0.357
29.67,0.4781
36,0.5801
27,0.4351
44.83,0.7224
56,0.9024
16,0.2578
43,0.6929
120,1.9336
137,2.2075
81,1.3052
115,1.853
54,0.8701
88.5,1.426
37.67,0.607
50,0.8057
22.94,0.3696
27,0.4351
26,0.4189
27,0.4351
39,0.6284
12,0.1934
36,0.5801
183,2.9488
101.65,1.6379
109,1.7564
65.71,1.0588
80,1.2891
46.18,0.7441
69,1.1118
25,0.4028
14.59,0.2351
10.88,0.1753
24,0.3867
23,0.3706
24,0.3867
44,0.709
6,0.0967
33.94,0.5469
130,2.0947
80,1.2891
47.38,0.7635
79,1.273
27.81,0.4481
22.19,0.3576
9.11,0.1468
26,0.4189
16,0.2578
18,0.29
36,0.5801
14,0.2256
33,0.5317
260,4.1895
92.33,1.4878
66,1.0635
85.94,1.3848
40,0.6445
74,1.1924
24.78,0.3993
16.39,0.2641
12.67,0.2042
2100,33.8382
25,0.4028
1500,24.1702
18,0.29
21,0.3384
36,0.5801
36,0.5801
16,0.2578
34,0.5479
270,4.3506
91,1.4663
64,1.0313
87.71,1.4133
41.33,0.666
41.33,0.666
68.33,1.101
19.33,0.3115
12.67,0.2042
13.42,0.2162
29,0.4673
18,0.29
21,0.3384
38,0.6123
15,0.2417
36,0.5801
225,3.6255
145,2.3364
90,1.4502
100,1.6113
46,0.7412
70,1.1279
29.26,0.4715
36.26,0.5843
14.55,0.2345
2370,38.1888
30,0.4834
1705,27.4734
18.45,0.2973
21.65,0.3489
38,0.6123
38,0.6123
16,0.2578
3002,48.3725
34,0.5479
198.1,3.1921
144.15,2.3228
112.15,1.8071
103.5,1.6677
54.9,0.8846
54.9,0.8846
84.95,1.3688
31.5,0.5076
35.8,0.5769
33.47,0.5393
35,0.564
30,0.4834
27,0.4351
44,0.709
16,0.2578
31,0.4995
165,2.6587
139,2.2398
66.84,1.077
101,1.6275
53,0.854
84.58,1.3629
30.11,0.4852
29.95,0.4826
19.16,0.3087
22,0.3545
20,0.3223
22,0.3545
42,0.6768
42,0.6768
15,0.2417
34,0.5479
250,4.0284
108.84,1.7538
83.05,1.3382
63.58,1.0245
74,1.1924
39.58,0.6378
70.84,1.1415
20.79,0.335
21.63,0.3485
13,0.2095
22.74,0.3664
20.47,0.3298
23.58,0.38
44,0.709
15,0.2417
30,0.4834
260,4.1895
111.84,1.8021
70,1.1279
58.26,0.9388
75.68,1.2195
46.74,0.7531
80,1.2891
14.74,0.2375
28.47,0.4587
30,0.4834
28,0.4512
18,0.29
21,0.3384
48,0.7734
17,0.2739
34,0.5479
180,2.9004
143,2.3042
91,1.4663
90,1.4502
92,1.4824
46,0.7412
25,0.4028
24,0.3867
8,0.1289
24,0.3867
16,0.2578
19,0.3062
45.5,0.7332
16,0.2578
38,0.6123
170,2.7393
130,2.0947
77,1.2407
92,1.4824
39,0.6284
66,1.0635
18.75,0.3021
20,0.3223
10.05,0.1619
23.85,0.3843
19.75,0.3182
21.95,0.3537
42.7,0.688
17,0.2739
35.8,0.5769
160,2.5782
143.2,2.3074
80.1,1.2907
98,1.5791
42.05,0.6776
72.15,1.1626
29.55,0.4762
28.05,0.452
25,0.4028
25,0.4028
19,0.3062
24,0.3867
45,0.7251
20,0.3223
31.35,0.5052
180,2.9004
130,2.0947
90,1.4502
106,1.708
48,0.7734
25,0.4028
25,0.4028
10,0.1611
28.58,0.4605
20,0.3223
28,0.4512
17,0.2739
34,0.5479
115,1.853
44.95,0.7243
83.26,1.3416
24.68,0.3977
33.95,0.5471
10.21,0.1645
32,0.5156
22,0.3545
30,0.4834
17,0.2739
33.53,0.5403
180,2.9004
142,2.2881
118.26,1.9056
46.84,0.7548
84.17,1.3563
26.58,0.4283
33.95,0.5471
12.8,0.2063
24.47,0.3943
21.07,0.3395
21,0.3384
38,0.6123
17,0.2739
37.07,0.5973
250,4.0284
121.07,1.9509
102,1.6436
71,1.1441
153,2.4654
47.67,0.7681
80,1.2891
20.27,0.3266
10.4,0.1676
24.29,0.3914
27.93,0.45
27,0.4351
29,0.4673
29,0.4673
14,0.2256
30,0.4834
242.86,3.9133
88,1.418
63,1.0151
79,1.273
47,0.7573
23.14,0.3729
14.29,0.2303
27.87,0.4491
29,0.4673
30,0.4834
36.87,0.5941
41.87,0.6747
16,0.2578
32,0.5156
208.73,3.3634
97.4,1.5694
62.13,1.0011
79,1.273
47,0.7573
12.87,0.2074
13,0.2095
30.53,0.4919
36.89,0.5944
28,0.4512
28,0.4512
38,0.6123
14,0.2256
35,0.564
155,2.4976
109,1.7564
127,2.0464
68,1.0957
101,1.6275
68.89,1.1101
72,1.1602
40.32,0.6497
23.58,0.38
26.11,0.4207
31,0.4995
31,0.4995
45,0.7251
36,0.5801
12,0.1934
32,0.5156
158.32,2.5511
145,2.3364
135,2.1753
70,1.1279
108,1.7403
45.63,0.7353
63.89,1.0295
40.74,0.6565
16.74,0.2697
34.84,0.5614
34.26,0.552
29,0.4673
29,0.4673
38,0.6123
12,0.1934
34.26,0.552
167,2.6909
148.21,2.3882
132,2.127
74,1.1924
96,1.5469
72,1.1602
59,0.9507
37.79,0.6089
28.53,0.4597
14.53,0.2341
18,0.29
20,0.3223
38,0.6123
38,0.6123
14,0.2256
31.53,0.5081
250,4.0284
100,1.6113
84.11,1.3553
60,0.9668
82,1.3213
35.05,0.5648
72,1.1602
16.37,0.2638
17.47,0.2815
21.32,0.3435
27,0.4351
16,0.2578
17,0.2739
37,0.5962
15,0.2417
32,0.5156
190,3.0616
145,2.3364
81,1.3052
60,0.9668
103,1.6597
36.21,0.5835
63.84,1.0287
20.79,0.335
25.53,0.4114
26.6,0.4286
26,0.4189
17.55,0.2828
22,0.3545
37,0.5962
9,0.145
31,0.4995
210,3.3838
107.15,1.7266
88.5,1.426
91,1.4663
43.1,0.6945
82.1,1.3229
11.85,0.1909
21.6,0.3481
14.29,0.2303
25.65,0.4133
17,0.2739
20,0.3223
43,0.6929
12,0.1934
33,0.5317
210,3.3838
105,1.6919
84,1.3535
63,1.0151
89,1.4341
39,0.6284
64.41,1.0379
17.12,0.2759
19.35,0.3118
16.16,0.2604
25.79,0.4156
22.11,0.3563
26.79,0.4317
38,0.6123
10,0.1611
30,0.4834
180,2.9004
110.42,1.7792
100,1.6113
75,1.2085
90.32,1.4554
40.53,0.6531
60.42,0.9736
21.68,0.3493
19.05,0.307
20.25,0.3263
25,0.4028
21.8,0.3513
26.05,0.4198
31,0.4995
15.8,0.2546
33.8,0.5446
220,3.545
115,1.853
101,1.6275
75.7,1.2198
100,1.6113
41.75,0.6727
65.95,1.0627
23.65,0.3811
21.75,0.3505
29.3,0.4721
2257.5,36.3761
30,0.4834
2182.5,35.1676
27,0.4351
31,0.4995
41,0.6607
41,0.6607
17,0.2739
2827.5,45.5607
37.25,0.6002
250,4.0284
131.3,2.1157
98.9,1.5936
61.6,0.9926
81.9,1.3197
50.6,0.8153
50.6,0.8153
80.6,1.2987
28,0.4512
27.55,0.4439
20,0.3223
21,0.3384
26,0.4189
25,0.4028
57.29,0.9231
17,0.2739
35.47,0.5715
250,4.0284
100,1.6113
92.59,1.4919
96,1.5469
122,1.9658
49.71,0.801
82.18,1.3242
30,0.4834
35,0.564
36.92,0.5949
35,0.564
33,0.5317
64,1.0313
20,0.3223
49,0.7896
360,5.8008
116,1.8692
95,1.5308
83,1.3374
45.17,0.7278
67.17,1.0823
26.79,0.4317
24,0.3867
18,0.29
22,0.3545
12,0.1934
40,0.6445
230,3.7061
110,1.7725
93,1.4985
55,0.8862
85,1.3696
34.67,0.5587
35.36,0.5698
13.63,0.2196
25.63,0.413
24,0.3867
34,0.5479
16,0.2578
32.37,0.5216
160,2.5782
99,1.5952
67.26,1.0838
85,1.3696
46.84,0.7548
77.42,1.2475
22.63,0.3646
20,0.3223
12.42,0.2001
23.47,0.3782
34,0.5479
16,0.2578
32,0.5156
180,2.9004
96.53,1.5554
68,1.0957
88,1.418
46.84,0.7548
78.79,1.2696
21.63,0.3485
17.79,0.2867
12.79,0.2061
25,0.4028
23.79,0.3833
34,0.5479
16,0.2578
32,0.5156
200,3.2227
89.63,1.4442
67.37,1.0856
88,1.418
46.42,0.748
74.11,1.1942
21.26,0.3426
16,0.2578
12.53,0.2019
25,0.4028
21,0.3384
24,0.3867
34,0.5479
16,0.2578
32.84,0.5292
160,2.5782
98.53,1.5877
67.84,1.0931
86.42,1.3925
47.74,0.7693
76.68,1.2356
20.53,0.3308
17.68,0.2849
26.12,0.4209
30,0.4834
32,0.5156
26,0.4189
36,0.5801
16,0.2578
31.94,0.5147
230,3.7061
106.53,1.7166
119,1.9175
59.18,0.9536
79.76,1.2852
54.71,0.8816
75,1.2085
22.35,0.3601
11.24,0.1811
12.1,0.195
18,0.29
21,0.3384
40,0.6445
18,0.29
36.55,0.5889
234,3.7705
134.95,2.1745
96.05,1.5477
100,1.6113
48,0.7734
66,1.0635
23.5,0.3787
28.6,0.4608
8.22,0.1325
26.22,0.4225
18,0.29
20.22,0.3258
42,0.6768
17,0.2739
33,0.5317
207.78,3.3481
142,2.2881
107,1.7241
108.22,1.7438
43.39,0.6992
76.22,1.2282
26.33,0.4243
28,0.4512
13.33,0.2148
25,0.4028
18,0.29
20,0.3223
42,0.6768
16,0.2578
36,0.5801
185,2.981
135,2.1753
95,1.5308
60,0.9668
105,1.6919
47,0.7573
80,1.2891
25.57,0.412
39.64,0.6387
11.58,0.1866
25.37,0.4088
17.89,0.2883
21,0.3384
34,0.5479
16,0.2578
30.63,0.4936
160,2.5782
86.68,1.3967
41.05,0.6615
69.68,1.1228
16.26,0.262
23.63,0.3808
21.67,0.3492
28,0.4512
17,0.2739
21,0.3384
34,0.5479
15,0.2417
33.33,0.5371
220,3.545
96,1.5469
84.5,1.3616
90,1.4502
35,0.564
66,1.0635
22.22,0.358
13.78,0.222
16,0.2578
31,0.4995
18,0.29
20,0.3223
30,0.4834
15,0.2417
34,0.5479
160,2.5782
88,1.418
87,1.4019
80,1.2891
88,1.418
42,0.6768
62,0.999
17,0.2739
15,0.2417
23.18,0.3735
